layer,row_id,native_identity,vault_identity,identity_assignment_status,known_identity_label,known_symbol,known_name,known_label_used_as_construction_input,matter_row_allowed,promotion_status,qA_source_support,tensor_carrier_support,retained_write_support,source_known_match
matter,QP093A-0284,QP093A-0284|bound_composite_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=9+2|d=3|q=positive:7,QP093A-0284|bound_composite_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=9+2|d=3|q=positive:7,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,BOUND_COMPOSITE_ROW_ALLOWED,248.4279496306745113168724279835390946502057613168724279835390946502057613168724279835390946502057613,31.05349370383431391460905349794238683127572016460905349794238683127572016460905349794238683127572016,217.3744559268401974022633744855967078189300411522633744855967078189300411522633744855967078189300411,
matter,QP093A-0285,QP093A-0285|bound_composite_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=9+3|d=3|q=positive:6,QP093A-0285|bound_composite_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=9+3|d=3|q=positive:6,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,BOUND_COMPOSITE_ROW_ALLOWED,356.1340332031250000000000000000000000000000000000000000000000000000000000000000000000000000000000001,44.51675415039062500000000000000000000000000000000000000000000000000000000000000000000000000000000001,311.6172790527343750000000000000000000000000000000000000000000000000000000000000000000000000000000001,
matter,QP093A-0286,QP093A-0286|bound_composite_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=9+4|d=3|q=positive:5,QP093A-0286|bound_composite_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=9+4|d=3|q=positive:5,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,BOUND_COMPOSITE_ROW_ALLOWED,462.3925783761734825102880658436213991769547325102880658436213991769547325102880658436213991769547324,57.79907229702168531378600823045267489711934156378600823045267489711934156378600823045267489711934155,404.5935060791517971965020576131687242798353909465020576131687242798353909465020576131687242798353909,
matter,QP093A-0287,QP093A-0287|bound_composite_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=9+6|d=3|q=positive:3,QP093A-0287|bound_composite_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=9+6|d=3|q=positive:3,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,BOUND_COMPOSITE_ROW_ALLOWED,670.5662095811631944444444444444444444444444444444444444444444444444444444444444444444444444444444442,83.82077619764539930555555555555555555555555555555555555555555555555555555555555555555555555555555552,586.7454333835177951388888888888888888888888888888888888888888888888888888888888888888888888888888886,
matter,QP093A-0288,QP093A-0288|bound_composite_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=9+8|d=3|q=positive:1,QP093A-0288|bound_composite_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=9+8|d=3|q=positive:1,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,BOUND_COMPOSITE_ROW_ALLOWED,872.9471553598411779835390946502057613168724279835390946502057613168724279835390946502057613168724276,109.1183944199801472479423868312757201646090534979423868312757201646090534979423868312757201646090534,763.8287609398610307355967078189300411522633744855967078189300411522633744855967078189300411522633741,
matter,QP093A-0289,QP093A-0289|bound_composite_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=9+9|d=1|q=neutral:0,QP093A-0289|bound_composite_rows|OCTET_COMPOSITE|two_owner_pair_closure|p=9+9|d=1|q=neutral:0,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,BOUND_COMPOSITE_ROW_ALLOWED,885.9375,110.7421875,775.1953125,
periodic,QP094A-EZ001,SAM_ELEMENT_Z1|cycle=1|slot=1|period=1|capacity=2,H Hydrogen,REVEALED_KNOWN_DOWNSTREAM_LABEL,H Hydrogen,H,Hydrogen,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,74.13541666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,9.26692708333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,64.86848958333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,H|Hydrogen|downstream_only
periodic,QP094A-EZ002,SAM_ELEMENT_Z2|cycle=1|slot=2|period=1|capacity=2,He Helium,REVEALED_KNOWN_DOWNSTREAM_LABEL,He Helium,He,Helium,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,148.2708333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,18.53385416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,129.7369791666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,He|Helium|downstream_only
periodic,QP094A-EZ003,SAM_ELEMENT_Z3|cycle=1|slot=3|period=2|capacity=8,Li Lithium,REVEALED_KNOWN_DOWNSTREAM_LABEL,Li Lithium,Li,Lithium,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,222.4062499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,27.80078124999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,194.6054687499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,Li|Lithium|downstream_only
periodic,QP094A-EZ004,SAM_ELEMENT_Z4|cycle=1|slot=4|period=2|capacity=8,Be Beryllium,REVEALED_KNOWN_DOWNSTREAM_LABEL,Be Beryllium,Be,Beryllium,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,296.5416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,37.06770833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,259.4739583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,Be|Beryllium|downstream_only
periodic,QP094A-EZ005,SAM_ELEMENT_Z5|cycle=1|slot=5|period=2|capacity=8,B Boron,REVEALED_KNOWN_DOWNSTREAM_LABEL,B Boron,B,Boron,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,370.6770833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,46.33463541666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,324.3424479166666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,B|Boron|downstream_only
periodic,QP094A-EZ006,SAM_ELEMENT_Z6|cycle=1|slot=6|period=2|capacity=8,C Carbon,REVEALED_KNOWN_DOWNSTREAM_LABEL,C Carbon,C,Carbon,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,444.8124999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,55.60156249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,389.2109374999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,C|Carbon|downstream_only
periodic,QP094A-EZ007,SAM_ELEMENT_Z7|cycle=1|slot=7|period=2|capacity=8,N Nitrogen,REVEALED_KNOWN_DOWNSTREAM_LABEL,N Nitrogen,N,Nitrogen,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,518.9479166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,64.86848958333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,454.0794270833333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,N|Nitrogen|downstream_only
periodic,QP094A-EZ008,SAM_ELEMENT_Z8|cycle=1|slot=8|period=2|capacity=8,O Oxygen,REVEALED_KNOWN_DOWNSTREAM_LABEL,O Oxygen,O,Oxygen,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,593.0833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,74.13541666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,518.9479166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,O|Oxygen|downstream_only
periodic,QP094A-EZ009,SAM_ELEMENT_Z9|cycle=1|slot=9|period=2|capacity=8,F Fluorine,REVEALED_KNOWN_DOWNSTREAM_LABEL,F Fluorine,F,Fluorine,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,667.2187499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,83.40234374999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,583.8164062499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,F|Fluorine|downstream_only
periodic,QP094A-EZ010,SAM_ELEMENT_Z10|cycle=1|slot=10|period=2|capacity=8,Ne Neon,REVEALED_KNOWN_DOWNSTREAM_LABEL,Ne Neon,Ne,Neon,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,741.3541666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,92.6692708333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,648.6848958333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,Ne|Neon|downstream_only
periodic,QP094A-EZ011,SAM_ELEMENT_Z11|cycle=1|slot=11|period=3|capacity=18,Na Sodium,REVEALED_KNOWN_DOWNSTREAM_LABEL,Na Sodium,Na,Sodium,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,815.4895833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333330,101.9361979166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,713.5533854166666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,Na|Sodium|downstream_only
periodic,QP094A-EZ012,SAM_ELEMENT_Z12|cycle=1|slot=12|period=3|capacity=18,Mg Magnesium,REVEALED_KNOWN_DOWNSTREAM_LABEL,Mg Magnesium,Mg,Magnesium,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,889.6249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999997,111.2031250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,778.4218749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,Mg|Magnesium|downstream_only
periodic,QP094A-EZ013,SAM_ELEMENT_Z13|cycle=2|slot=1|period=3|capacity=18,Al Aluminium,REVEALED_KNOWN_DOWNSTREAM_LABEL,Al Aluminium,Al,Aluminium,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,963.8854166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666663,120.4856770833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,843.399739583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,Al|Aluminium|downstream_only
periodic,QP094A-EZ014,SAM_ELEMENT_Z14|cycle=2|slot=2|period=3|capacity=18,Si Silicon,REVEALED_KNOWN_DOWNSTREAM_LABEL,Si Silicon,Si,Silicon,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,1038.020833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,129.7526041666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,908.2682291666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,Si|Silicon|downstream_only
periodic,QP094A-EZ015,SAM_ELEMENT_Z15|cycle=2|slot=3|period=3|capacity=18,P Phosphorus,REVEALED_KNOWN_DOWNSTREAM_LABEL,P Phosphorus,P,Phosphorus,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,1112.156250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,139.019531250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,973.136718750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,P|Phosphorus|downstream_only
periodic,QP094A-EZ016,SAM_ELEMENT_Z16|cycle=2|slot=4|period=3|capacity=18,S Sulfur,REVEALED_KNOWN_DOWNSTREAM_LABEL,S Sulfur,S,Sulfur,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,1186.291666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,148.2864583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,1038.005208333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,S|Sulfur|downstream_only
periodic,QP094A-EZ017,SAM_ELEMENT_Z17|cycle=2|slot=5|period=3|capacity=18,Cl Chlorine,REVEALED_KNOWN_DOWNSTREAM_LABEL,Cl Chlorine,Cl,Chlorine,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,1260.427083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,157.5533854166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,1102.873697916666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,Cl|Chlorine|downstream_only
periodic,QP094A-EZ018,SAM_ELEMENT_Z18|cycle=2|slot=6|period=3|capacity=18,Ar Argon,REVEALED_KNOWN_DOWNSTREAM_LABEL,Ar Argon,Ar,Argon,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,1334.562500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,166.820312500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1167.742187500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,Ar|Argon|downstream_only
periodic,QP094A-EZ019,SAM_ELEMENT_Z19|cycle=2|slot=7|period=3|capacity=18,K Potassium,REVEALED_KNOWN_DOWNSTREAM_LABEL,K Potassium,K,Potassium,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,1408.697916666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,176.0872395833333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,1232.610677083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,K|Potassium|downstream_only
periodic,QP094A-EZ020,SAM_ELEMENT_Z20|cycle=2|slot=8|period=3|capacity=18,Ca Calcium,REVEALED_KNOWN_DOWNSTREAM_LABEL,Ca Calcium,Ca,Calcium,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,1482.833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,185.3541666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,1297.479166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,Ca|Calcium|downstream_only
periodic,QP094A-EZ021,SAM_ELEMENT_Z21|cycle=2|slot=9|period=3|capacity=18,Sc Scandium,REVEALED_KNOWN_DOWNSTREAM_LABEL,Sc Scandium,Sc,Scandium,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,1556.968749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,194.6210937499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,1362.347656249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,Sc|Scandium|downstream_only
periodic,QP094A-EZ022,SAM_ELEMENT_Z22|cycle=2|slot=10|period=3|capacity=18,Ti Titanium,REVEALED_KNOWN_DOWNSTREAM_LABEL,Ti Titanium,Ti,Titanium,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,1631.104166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,203.8880208333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,1427.216145833333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,Ti|Titanium|downstream_only
periodic,QP094A-EZ023,SAM_ELEMENT_Z23|cycle=2|slot=11|period=3|capacity=18,V Vanadium,REVEALED_KNOWN_DOWNSTREAM_LABEL,V Vanadium,V,Vanadium,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,1705.239583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,213.1549479166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,1492.084635416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,V|Vanadium|downstream_only
periodic,QP094A-EZ024,SAM_ELEMENT_Z24|cycle=2|slot=12|period=3|capacity=18,Cr Chromium,REVEALED_KNOWN_DOWNSTREAM_LABEL,Cr Chromium,Cr,Chromium,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,1779.499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,222.4374999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,1557.062499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,Cr|Chromium|downstream_only
periodic,QP094A-EZ025,SAM_ELEMENT_Z25|cycle=3|slot=1|period=3|capacity=18,Mn Manganese,REVEALED_KNOWN_DOWNSTREAM_LABEL,Mn Manganese,Mn,Manganese,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,1853.885416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,231.7356770833333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,1622.149739583333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,Mn|Manganese|downstream_only
periodic,QP094A-EZ026,SAM_ELEMENT_Z26|cycle=3|slot=2|period=3|capacity=18,Fe Iron,REVEALED_KNOWN_DOWNSTREAM_LABEL,Fe Iron,Fe,Iron,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,1928.020833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,241.0026041666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,1687.018229166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,Fe|Iron|downstream_only
periodic,QP094A-EZ027,SAM_ELEMENT_Z27|cycle=3|slot=3|period=3|capacity=18,Co Cobalt,REVEALED_KNOWN_DOWNSTREAM_LABEL,Co Cobalt,Co,Cobalt,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,2002.156249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,250.2695312499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,1751.886718749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,Co|Cobalt|downstream_only
periodic,QP094A-EZ028,SAM_ELEMENT_Z28|cycle=3|slot=4|period=3|capacity=18,Ni Nickel,REVEALED_KNOWN_DOWNSTREAM_LABEL,Ni Nickel,Ni,Nickel,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,2076.291666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,259.5364583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,1816.755208333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,Ni|Nickel|downstream_only
periodic,QP094A-EZ029,SAM_ELEMENT_Z29|cycle=3|slot=5|period=4|capacity=32,Cu Copper,REVEALED_KNOWN_DOWNSTREAM_LABEL,Cu Copper,Cu,Copper,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,2150.427083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,268.8033854166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,1881.623697916666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,Cu|Copper|downstream_only
periodic,QP094A-EZ030,SAM_ELEMENT_Z30|cycle=3|slot=6|period=4|capacity=32,Zn Zinc,REVEALED_KNOWN_DOWNSTREAM_LABEL,Zn Zinc,Zn,Zinc,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,2224.687499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,278.0859374999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,1946.601562499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,Zn|Zinc|downstream_only
periodic,QP094A-EZ031,SAM_ELEMENT_Z31|cycle=3|slot=7|period=4|capacity=32,Ga Gallium,REVEALED_KNOWN_DOWNSTREAM_LABEL,Ga Gallium,Ga,Gallium,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,2298.822916666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,287.3528645833333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,2011.470052083333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,Ga|Gallium|downstream_only
periodic,QP094A-EZ032,SAM_ELEMENT_Z32|cycle=3|slot=8|period=4|capacity=32,Ge Germanium,REVEALED_KNOWN_DOWNSTREAM_LABEL,Ge Germanium,Ge,Germanium,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,2372.958333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,296.6197916666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,2076.338541666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,Ge|Germanium|downstream_only
periodic,QP094A-EZ033,SAM_ELEMENT_Z33|cycle=3|slot=9|period=4|capacity=32,As Arsenic,REVEALED_KNOWN_DOWNSTREAM_LABEL,As Arsenic,As,Arsenic,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,2447.093749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,305.8867187499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,2141.207031249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,As|Arsenic|downstream_only
periodic,QP094A-EZ034,SAM_ELEMENT_Z34|cycle=3|slot=10|period=4|capacity=32,Se Selenium,REVEALED_KNOWN_DOWNSTREAM_LABEL,Se Selenium,Se,Selenium,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,2521.229166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,315.1536458333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,2206.075520833333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,Se|Selenium|downstream_only
periodic,QP094A-EZ035,SAM_ELEMENT_Z35|cycle=3|slot=11|period=4|capacity=32,Br Bromine,REVEALED_KNOWN_DOWNSTREAM_LABEL,Br Bromine,Br,Bromine,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,2595.364583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,324.4205729166666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,2270.944010416666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,Br|Bromine|downstream_only
periodic,QP094A-EZ036,SAM_ELEMENT_Z36|cycle=3|slot=12|period=4|capacity=32,Kr Krypton,REVEALED_KNOWN_DOWNSTREAM_LABEL,Kr Krypton,Kr,Krypton,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,2669.624999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,333.7031249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,2335.921874999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,Kr|Krypton|downstream_only
periodic,QP094A-EZ037,SAM_ELEMENT_Z37|cycle=4|slot=1|period=4|capacity=32,Rb Rubidium,REVEALED_KNOWN_DOWNSTREAM_LABEL,Rb Rubidium,Rb,Rubidium,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,2744.135416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,343.0169270833333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,2401.118489583333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,Rb|Rubidium|downstream_only
periodic,QP094A-EZ038,SAM_ELEMENT_Z38|cycle=4|slot=2|period=4|capacity=32,Sr Strontium,REVEALED_KNOWN_DOWNSTREAM_LABEL,Sr Strontium,Sr,Strontium,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,2818.270833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,352.2838541666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,2465.986979166666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,Sr|Strontium|downstream_only
periodic,QP094A-EZ039,SAM_ELEMENT_Z39|cycle=4|slot=3|period=4|capacity=32,Y Yttrium,REVEALED_KNOWN_DOWNSTREAM_LABEL,Y Yttrium,Y,Yttrium,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,2892.406249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,361.5507812499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,2530.855468749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,Y|Yttrium|downstream_only
periodic,QP094A-EZ040,SAM_ELEMENT_Z40|cycle=4|slot=4|period=4|capacity=32,Zr Zirconium,REVEALED_KNOWN_DOWNSTREAM_LABEL,Zr Zirconium,Zr,Zirconium,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,2966.666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,370.8333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,2595.833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,Zr|Zirconium|downstream_only
periodic,QP094A-EZ041,SAM_ELEMENT_Z41|cycle=4|slot=5|period=4|capacity=32,Nb Niobium,REVEALED_KNOWN_DOWNSTREAM_LABEL,Nb Niobium,Nb,Niobium,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,3040.802083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,380.1002604166666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,2660.701822916666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,Nb|Niobium|downstream_only
periodic,QP094A-EZ042,SAM_ELEMENT_Z42|cycle=4|slot=6|period=4|capacity=32,Mo Molybdenum,REVEALED_KNOWN_DOWNSTREAM_LABEL,Mo Molybdenum,Mo,Molybdenum,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,3114.937499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,389.3671874999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,2725.570312499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,Mo|Molybdenum|downstream_only
periodic,QP094A-EZ043,SAM_ELEMENT_Z43|cycle=4|slot=7|period=4|capacity=32,Tc Technetium,REVEALED_KNOWN_DOWNSTREAM_LABEL,Tc Technetium,Tc,Technetium,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,3189.072916666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,398.6341145833333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,2790.438802083333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,Tc|Technetium|downstream_only
periodic,QP094A-EZ044,SAM_ELEMENT_Z44|cycle=4|slot=8|period=4|capacity=32,Ru Ruthenium,REVEALED_KNOWN_DOWNSTREAM_LABEL,Ru Ruthenium,Ru,Ruthenium,no,yes,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,3263.333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,407.9166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,2855.416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,Ru|Ruthenium|downstream_only
