candidate_id,structural_bucket,subbucket,arity,in_81_row_projection,bin,route_combination,operator_class,route_class,partition_signature,closure_depth,q_sign,M_native,matter_row_allowed,stability_status,promotion_status,formula_family
QP093A-0236,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[1|anti2],BOUND_COLOR_PAIR,two_owner_pair_closure,1+2,3,negative,27,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0237,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[1|anti3],BOUND_COLOR_PAIR,two_owner_pair_closure,1+3,3,negative,42,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0238,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[1|anti4],BOUND_COLOR_PAIR,two_owner_pair_closure,1+4,3,negative,57,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0239,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[1|anti6],BOUND_COLOR_PAIR,two_owner_pair_closure,1+6,3,negative,87,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0240,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[1|anti8],BOUND_COLOR_PAIR,two_owner_pair_closure,1+8,3,negative,117,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0241,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[1|anti9],OCTET_COMPOSITE,two_owner_pair_closure,1+9,3,negative,132,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0242,TWO_BODY_PAIR,PAIR_RESONANCE,2,False,unstable_resonance_rows,pair_write[1|anti12],OCTET_COMPOSITE,two_owner_pair_closure,1+12,3,negative,177,yes,UNSTABLE_PAIR_HEAVY_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0243,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[2|anti1],BOUND_COLOR_PAIR,two_owner_pair_closure,2+1,3,positive,27,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0244,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[2|anti2],BOUND_COLOR_PAIR,two_owner_pair_closure,2+2,1,neutral,48,yes,BOUND_PAIR_NEUTRAL_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0245,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[2|anti3],BOUND_COLOR_PAIR,two_owner_pair_closure,2+3,3,negative,75,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0246,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[2|anti4],BOUND_COLOR_PAIR,two_owner_pair_closure,2+4,3,negative,102,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0247,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[2|anti6],BOUND_COLOR_PAIR,two_owner_pair_closure,2+6,3,negative,156,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0248,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[2|anti8],BOUND_COLOR_PAIR,two_owner_pair_closure,2+8,3,negative,210,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0249,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[2|anti9],OCTET_COMPOSITE,two_owner_pair_closure,2+9,3,negative,237,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0250,TWO_BODY_PAIR,PAIR_RESONANCE,2,False,unstable_resonance_rows,pair_write[2|anti12],OCTET_COMPOSITE,two_owner_pair_closure,2+12,3,negative,318,yes,UNSTABLE_PAIR_HEAVY_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0251,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[3|anti1],BOUND_COLOR_PAIR,two_owner_pair_closure,3+1,3,positive,42,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0252,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[3|anti2],BOUND_COLOR_PAIR,two_owner_pair_closure,3+2,3,positive,75,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0253,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[3|anti3],BOUND_COLOR_PAIR,two_owner_pair_closure,3+3,1,neutral,108,yes,BOUND_PAIR_NEUTRAL_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0254,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[3|anti4],BOUND_COLOR_PAIR,two_owner_pair_closure,3+4,3,negative,147,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0255,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[3|anti6],BOUND_COLOR_PAIR,two_owner_pair_closure,3+6,3,negative,225,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0256,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[3|anti8],BOUND_COLOR_PAIR,two_owner_pair_closure,3+8,3,negative,303,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0257,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[3|anti9],OCTET_COMPOSITE,two_owner_pair_closure,3+9,3,negative,342,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0258,TWO_BODY_PAIR,PAIR_RESONANCE,2,False,unstable_resonance_rows,pair_write[3|anti12],OCTET_COMPOSITE,two_owner_pair_closure,3+12,3,negative,459,yes,UNSTABLE_PAIR_HEAVY_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0259,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[4|anti1],BOUND_COLOR_PAIR,two_owner_pair_closure,4+1,3,positive,57,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0260,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[4|anti2],BOUND_COLOR_PAIR,two_owner_pair_closure,4+2,3,positive,102,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0261,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[4|anti3],BOUND_COLOR_PAIR,two_owner_pair_closure,4+3,3,positive,147,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0262,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[4|anti4],BOUND_COLOR_PAIR,two_owner_pair_closure,4+4,1,neutral,192,yes,BOUND_PAIR_NEUTRAL_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0263,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[4|anti6],BOUND_COLOR_PAIR,two_owner_pair_closure,4+6,3,negative,294,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0264,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[4|anti8],BOUND_COLOR_PAIR,two_owner_pair_closure,4+8,3,negative,396,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0265,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[4|anti9],OCTET_COMPOSITE,two_owner_pair_closure,4+9,3,negative,447,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0266,TWO_BODY_PAIR,PAIR_RESONANCE,2,False,unstable_resonance_rows,pair_write[4|anti12],OCTET_COMPOSITE,two_owner_pair_closure,4+12,3,negative,600,yes,UNSTABLE_PAIR_HEAVY_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0267,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[6|anti1],BOUND_COLOR_PAIR,two_owner_pair_closure,6+1,3,positive,87,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0268,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[6|anti2],BOUND_COLOR_PAIR,two_owner_pair_closure,6+2,3,positive,156,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0269,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[6|anti3],BOUND_COLOR_PAIR,two_owner_pair_closure,6+3,3,positive,225,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0270,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[6|anti4],BOUND_COLOR_PAIR,two_owner_pair_closure,6+4,3,positive,294,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0271,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[6|anti6],BOUND_COLOR_PAIR,two_owner_pair_closure,6+6,1,neutral,432,yes,BOUND_PAIR_NEUTRAL_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0272,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[6|anti8],BOUND_COLOR_PAIR,two_owner_pair_closure,6+8,3,negative,582,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0273,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[6|anti9],OCTET_COMPOSITE,two_owner_pair_closure,6+9,3,negative,657,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0274,TWO_BODY_PAIR,PAIR_RESONANCE,2,False,unstable_resonance_rows,pair_write[6|anti12],OCTET_COMPOSITE,two_owner_pair_closure,6+12,3,negative,882,yes,UNSTABLE_PAIR_HEAVY_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0275,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[8|anti1],BOUND_COLOR_PAIR,two_owner_pair_closure,8+1,3,positive,117,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0276,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[8|anti2],BOUND_COLOR_PAIR,two_owner_pair_closure,8+2,3,positive,210,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0277,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[8|anti3],BOUND_COLOR_PAIR,two_owner_pair_closure,8+3,3,positive,303,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0278,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[8|anti4],BOUND_COLOR_PAIR,two_owner_pair_closure,8+4,3,positive,396,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0279,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[8|anti6],BOUND_COLOR_PAIR,two_owner_pair_closure,8+6,3,positive,582,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0280,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[8|anti8],BOUND_COLOR_PAIR,two_owner_pair_closure,8+8,1,neutral,768,yes,BOUND_PAIR_NEUTRAL_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0281,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[8|anti9],OCTET_COMPOSITE,two_owner_pair_closure,8+9,3,negative,867,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0282,TWO_BODY_PAIR,PAIR_RESONANCE,2,False,unstable_resonance_rows,pair_write[8|anti12],OCTET_COMPOSITE,two_owner_pair_closure,8+12,3,negative,1164,yes,UNSTABLE_PAIR_HEAVY_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0283,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[9|anti1],OCTET_COMPOSITE,two_owner_pair_closure,9+1,3,positive,132,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0284,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[9|anti2],OCTET_COMPOSITE,two_owner_pair_closure,9+2,3,positive,237,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0285,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[9|anti3],OCTET_COMPOSITE,two_owner_pair_closure,9+3,3,positive,342,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0286,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[9|anti4],OCTET_COMPOSITE,two_owner_pair_closure,9+4,3,positive,447,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0287,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[9|anti6],OCTET_COMPOSITE,two_owner_pair_closure,9+6,3,positive,657,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0288,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[9|anti8],OCTET_COMPOSITE,two_owner_pair_closure,9+8,3,positive,867,yes,BOUND_PAIR_CHARGED_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0289,TWO_BODY_PAIR,PAIR_ALLOWED,2,False,bound_composite_rows,pair_write[9|anti9],OCTET_COMPOSITE,two_owner_pair_closure,9+9,1,neutral,972,yes,BOUND_PAIR_NEUTRAL_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0290,TWO_BODY_PAIR,PAIR_RESONANCE,2,False,unstable_resonance_rows,pair_write[9|anti12],OCTET_COMPOSITE,two_owner_pair_closure,9+12,3,negative,1305,yes,UNSTABLE_PAIR_HEAVY_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0291,TWO_BODY_PAIR,PAIR_RESONANCE,2,False,unstable_resonance_rows,pair_write[12|anti1],OCTET_COMPOSITE,two_owner_pair_closure,12+1,3,positive,177,yes,UNSTABLE_PAIR_HEAVY_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0292,TWO_BODY_PAIR,PAIR_RESONANCE,2,False,unstable_resonance_rows,pair_write[12|anti2],OCTET_COMPOSITE,two_owner_pair_closure,12+2,3,positive,318,yes,UNSTABLE_PAIR_HEAVY_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0293,TWO_BODY_PAIR,PAIR_RESONANCE,2,False,unstable_resonance_rows,pair_write[12|anti3],OCTET_COMPOSITE,two_owner_pair_closure,12+3,3,positive,459,yes,UNSTABLE_PAIR_HEAVY_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0294,TWO_BODY_PAIR,PAIR_RESONANCE,2,False,unstable_resonance_rows,pair_write[12|anti4],OCTET_COMPOSITE,two_owner_pair_closure,12+4,3,positive,600,yes,UNSTABLE_PAIR_HEAVY_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0295,TWO_BODY_PAIR,PAIR_RESONANCE,2,False,unstable_resonance_rows,pair_write[12|anti6],OCTET_COMPOSITE,two_owner_pair_closure,12+6,3,positive,882,yes,UNSTABLE_PAIR_HEAVY_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0296,TWO_BODY_PAIR,PAIR_RESONANCE,2,False,unstable_resonance_rows,pair_write[12|anti8],OCTET_COMPOSITE,two_owner_pair_closure,12+8,3,positive,1164,yes,UNSTABLE_PAIR_HEAVY_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0297,TWO_BODY_PAIR,PAIR_RESONANCE,2,False,unstable_resonance_rows,pair_write[12|anti9],OCTET_COMPOSITE,two_owner_pair_closure,12+9,3,positive,1305,yes,UNSTABLE_PAIR_HEAVY_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0298,TWO_BODY_PAIR,PAIR_RESONANCE,2,False,unstable_resonance_rows,pair_write[12|anti12],OCTET_COMPOSITE,two_owner_pair_closure,12+12,1,neutral,1728,yes,UNSTABLE_PAIR_HEAVY_CANDIDATE,BOUND_COMPOSITE_ROW_ALLOWED,M2 = 12*a*b + 3*abs(a-b)
QP093A-0299,SCALAR_PARENT,HIGGS_REVEAL_PARENT,0,False,unstable_resonance_rows,closed_scalar_loop[R2_retention_7_over_8],CLOSED_SCALAR_LOOP,closed_loop_parent,12+12,3,neutral,126000,yes,UNSTABLE_SCALAR_REVEAL_CANDIDATE,MATTER_ROW_ALLOWED_AFTER_REVEAL_DEBIT,126000 - 750 = 125250
QP093A-0300,CARRIER_INFRASTRUCTURE,TENSOR_CARRIER,0,False,carrier_only_rows,tensor_carrier_alphaH_D2,TENSOR_CARRIER,carrier_only,18,3,neutral,18,no,CARRIER_ONLY_NOT_MATTER,REJECT_MATTER_PROMOTION_CARRIER_ONLY,source-defined carrier value; not matter payload
QP093A-0301,CARRIER_INFRASTRUCTURE,ROAD_LIGHT_CARRIER,0,False,carrier_only_rows,photon_road_carrier,ROAD_LIGHT_CARRIER,carrier_only,1,3,neutral,0,no,CARRIER_ONLY_NOT_MATTER,REJECT_MATTER_PROMOTION_CARRIER_ONLY,source-defined carrier value; not matter payload
QP093A-0302,CARRIER_INFRASTRUCTURE,WEAK_VECTOR_CARRIER,0,False,carrier_only_rows,weak_vector_support,WEAK_VECTOR_CARRIER,carrier_only,9,3,neutral,9,no,CARRIER_ONLY_NOT_MATTER,REJECT_MATTER_PROMOTION_CARRIER_ONLY,source-defined carrier value; not matter payload
QP093A-0303,CARRIER_INFRASTRUCTURE,NEUTRAL_VECTOR_CARRIER,0,False,carrier_only_rows,neutral_vector_support,NEUTRAL_VECTOR_CARRIER,carrier_only,81,3,neutral,81,no,CARRIER_ONLY_NOT_MATTER,REJECT_MATTER_PROMOTION_CARRIER_ONLY,source-defined carrier value; not matter payload
QP093A-0304,CARRIER_INFRASTRUCTURE,COLOR_OWNER_CARRIER,0,False,carrier_only_rows,gluon_color_owner_support,COLOR_OWNER_CARRIER,carrier_only,8,3,neutral,8,no,CARRIER_ONLY_NOT_MATTER,REJECT_MATTER_PROMOTION_CARRIER_ONLY,source-defined carrier value; not matter payload
QP093A-0305,CARRIER_INFRASTRUCTURE,A_FIELD_CARRIER,0,False,carrier_only_rows,a_kernel_support,A_FIELD_CARRIER,carrier_only,1,3,neutral,0,no,CARRIER_ONLY_NOT_MATTER,REJECT_MATTER_PROMOTION_CARRIER_ONLY,source-defined carrier value; not matter payload
QP093A-0306,HIDDEN_SUPPORT,LIFT_BEARING_SUPPORT,0,False,hidden_source_support_rows,hidden_source_support[p=1],SOURCE_SUPPORT_PACKET,hidden_support,1,3,positive,1.006944444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444,no,HIDDEN_SUPPORT_NOT_MATTER,SOURCE_SUPPORT_NOT_PROMOTED,Lp = p + p^2/144
QP093A-0307,HIDDEN_SUPPORT,LIFT_BEARING_SUPPORT,0,False,hidden_source_support_rows,hidden_source_support[p=2],SOURCE_SUPPORT_PACKET,hidden_support,2,3,positive,2.027777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777778,no,HIDDEN_SUPPORT_NOT_MATTER,SOURCE_SUPPORT_NOT_PROMOTED,Lp = p + p^2/144
QP093A-0308,HIDDEN_SUPPORT,LIFT_BEARING_SUPPORT,0,False,hidden_source_support_rows,hidden_source_support[p=3],SOURCE_SUPPORT_PACKET,hidden_support,3,3,positive,3.062499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,no,HIDDEN_SUPPORT_NOT_MATTER,SOURCE_SUPPORT_NOT_PROMOTED,Lp = p + p^2/144
QP093A-0309,HIDDEN_SUPPORT,LIFT_BEARING_SUPPORT,0,False,hidden_source_support_rows,hidden_source_support[p=4],SOURCE_SUPPORT_PACKET,hidden_support,4,3,positive,4.111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111112,no,HIDDEN_SUPPORT_NOT_MATTER,SOURCE_SUPPORT_NOT_PROMOTED,Lp = p + p^2/144
QP093A-0310,HIDDEN_SUPPORT,LIFT_BEARING_SUPPORT,0,False,hidden_source_support_rows,hidden_source_support[p=6],SOURCE_SUPPORT_PACKET,hidden_support,6,3,positive,6.250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002,no,HIDDEN_SUPPORT_NOT_MATTER,SOURCE_SUPPORT_NOT_PROMOTED,Lp = p + p^2/144
QP093A-0311,HIDDEN_SUPPORT,LIFT_BEARING_SUPPORT,0,False,hidden_source_support_rows,hidden_source_support[p=8],SOURCE_SUPPORT_PACKET,hidden_support,8,3,positive,8.444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444448,no,HIDDEN_SUPPORT_NOT_MATTER,SOURCE_SUPPORT_NOT_PROMOTED,Lp = p + p^2/144
QP093A-0312,HIDDEN_SUPPORT,LIFT_BEARING_SUPPORT,0,False,hidden_source_support_rows,hidden_source_support[p=9],SOURCE_SUPPORT_PACKET,hidden_support,9,3,positive,9.5625,no,HIDDEN_SUPPORT_NOT_MATTER,SOURCE_SUPPORT_NOT_PROMOTED,Lp = p + p^2/144
QP093A-0313,HIDDEN_SUPPORT,LIFT_BEARING_SUPPORT,0,False,hidden_source_support_rows,hidden_source_support[p=12],SOURCE_SUPPORT_PACKET,hidden_support,12,3,positive,13.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,no,HIDDEN_SUPPORT_NOT_MATTER,SOURCE_SUPPORT_NOT_PROMOTED,Lp = p + p^2/144
QP093A-0314,REJECTED_CONTROL,DIRECT_QA_AS_MASS,0,False,rejected_fake_closures,fake_direct_qA_as_mass,DIRECT_QA_AS_MASS,fake_closure,1,0,neutral,0,no,REJECTED_FAKE_CLOSURE,REJECT_DIRECT_QA_AS_MASS,zero-valued wrong control
QP093A-0315,REJECTED_CONTROL,PROMOTE_TENSOR_CARRIER,0,False,rejected_fake_closures,fake_tensor_as_particle,PROMOTE_TENSOR_CARRIER,fake_closure,1,0,neutral,0,no,REJECTED_FAKE_CLOSURE,REJECT_CARRIER_PROMOTION,zero-valued wrong control
QP093A-0316,REJECTED_CONTROL,SKIP_LEDGER_COMPRESSION,0,False,rejected_fake_closures,fake_skip_ledger_compression,SKIP_LEDGER_COMPRESSION,fake_closure,1,0,neutral,0,no,REJECTED_FAKE_CLOSURE,REJECT_NO_COMPRESSION,zero-valued wrong control
QP093A-0317,REJECTED_CONTROL,RANDOM_ROUTE_CLOSURE,0,False,rejected_fake_closures,fake_random_route_closure,RANDOM_ROUTE_CLOSURE,fake_closure,1,0,neutral,0,no,REJECTED_FAKE_CLOSURE,REJECT_RANDOM_CLOSURE,zero-valued wrong control
